id,name,supertype,subtypes,hp,types,rarity,artist,attacks_count,attacks_damage,converted_retreat_cost,set_id,set_name,series,release_date,set_total
sv10-133,Marnie's Scrafty,Pokémon,Stage 1,120,Darkness,Uncommon,,2,40|160,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-134,Marnie's Impidimp,Pokémon,Basic,70,Darkness,Common,,2,|10,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-135,Marnie's Morgrem,Pokémon,Stage 1,100,Darkness,Uncommon,,1,60,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-136,Marnie's Grimmsnarl ex,Pokémon,Stage 2|ex,320,Darkness,Double Rare,,1,180,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-137,Marnie's Morpeko,Pokémon,Basic,70,Darkness,Common,,1,20+,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-138,Arven's Maschiff,Pokémon,Basic,70,Darkness,Common,,2,10|50,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-139,Arven's Mabosstiff ex,Pokémon,Stage 1|ex,270,Darkness,Double Rare,,2,30+|210,3.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-140,Forretress,Pokémon,Stage 1,130,Metal,Uncommon,,2,20|80×,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-141,Skarmory,Pokémon,Basic,110,Metal,Common,,2,|60,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-142,Steven's Skarmory,Pokémon,Basic,120,Metal,Common,,2,30|,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-143,Steven's Beldum,Pokémon,Basic,70,Metal,Common,,1,30,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-144,Steven's Metang,Pokémon,Stage 1,100,Metal,Uncommon,,1,70,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-145,Steven's Metagross ex,Pokémon,Stage 2|ex,340,Metal,Double Rare,,1,200,3.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-146,Zamazenta,Pokémon,Basic,130,Metal,Rare,,1,70,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-147,Team Rocket's Rattata,Pokémon,Basic,50,Colorless,Common,,1,10,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-148,Team Rocket's Raticate,Pokémon,Stage 1,90,Colorless,Common,,1,90,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-149,Team Rocket's Meowth,Pokémon,Basic,70,Colorless,Common,,2,|20×,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-150,Team Rocket's Persian ex,Pokémon,Stage 1|ex,260,Colorless,Double Rare,,2,|140,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-151,Kangaskhan,Pokémon,Basic,120,Colorless,Common,,2,50|90×,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-152,Tauros,Pokémon,Basic,130,Colorless,Common,,2,30|50+,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-153,Team Rocket's Porygon,Pokémon,Basic,60,Colorless,Common,,1,,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-154,Team Rocket's Porygon2,Pokémon,Stage 1,90,Colorless,Common,,1,20×,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-155,Team Rocket's Porygon-Z,Pokémon,Stage 2,140,Colorless,Uncommon,,1,20×,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-156,Taillow,Pokémon,Basic,60,Colorless,Common,,1,20,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-157,Swellow,Pokémon,Stage 1,100,Colorless,Common,,2,|70,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-158,Arven's Skwovet,Pokémon,Basic,60,Colorless,Common,,1,10,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-159,Arven's Greedent,Pokémon,Stage 1,120,Colorless,Rare,,1,50,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-160,Squawkabilly,Pokémon,Basic,70,Colorless,Common,,1,20,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-161,Arven's Sandwich,Trainer,Item,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-162,Cynthia's Power Weight,Trainer,Pokémon Tool,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-163,Emcee's Hype,Trainer,Supporter,,,Common,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-164,Energy Recycler,Trainer,Item,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-165,Ethan's Adventure,Trainer,Supporter,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-166,Granite Cave,Trainer,Stadium,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-167,Judge,Trainer,Supporter,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-168,Sacred Ash,Trainer,Item,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-169,Spikemuth Gym,Trainer,Stadium,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-170,Team Rocket's Archer,Trainer,Supporter,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-171,Team Rocket's Ariana,Trainer,Supporter,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-172,Team Rocket's Bother-Bot,Trainer,Item,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-173,Team Rocket's Factory,Trainer,Stadium,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-174,Team Rocket's Giovanni,Trainer,Supporter,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-175,Team Rocket's Great Ball,Trainer,Item,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-176,Team Rocket's Petrel,Trainer,Supporter,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-177,Team Rocket's Proton,Trainer,Supporter,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-178,Team Rocket's Transceiver,Trainer,Item,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-179,Team Rocket's Venture Bomb,Trainer,Item,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-180,Team Rocket's Watchtower,Trainer,Stadium,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-181,TM Machine,Trainer,Item|MEGA,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-182,Team Rocket's Energy,Energy,Special,,,Uncommon,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-183,Yanma,Pokémon,Basic,70,Grass,Illustration Rare,,2,|30,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-184,Cynthia's Roserade,Pokémon,Stage 1,130,Grass,Illustration Rare,,1,80,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-185,Shaymin,Pokémon,Basic,80,Grass,Illustration Rare,,1,30,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-186,Crustle,Pokémon,Stage 1,150,Grass,Illustration Rare,,1,120,3.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-187,Team Rocket's Spidops,Pokémon,Stage 1,130,Grass,Illustration Rare,,1,30×,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-188,Hydrapple,Pokémon,Stage 2,170,Grass,Illustration Rare,,2,|140,3.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-189,Rapidash,Pokémon,Stage 1,110,Fire,Illustration Rare,,1,60,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-190,Ethan's Typhlosion,Pokémon,Stage 2,170,Fire,Illustration Rare,,2,40+|160,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-191,Team Rocket's Houndoom,Pokémon,Stage 1,130,Fire,Illustration Rare,,2,|120,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-192,Blaziken,Pokémon,Stage 2,170,Fire,Illustration Rare,,2,70|120,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-193,Misty's Psyduck,Pokémon,Basic,70,Water,Illustration Rare,,1,30,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-194,Misty's Lapras,Pokémon,Basic,110,Water,Illustration Rare,,2,|60,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-195,Clamperl,Pokémon,Basic,60,Water,Illustration Rare,,1,10,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-196,Electrike,Pokémon,Basic,60,Lightning,Illustration Rare,,2,10|30,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-197,Rotom,Pokémon,Basic,60,Lightning,Illustration Rare,,2,20|30×,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-198,Team Rocket's Orbeetle,Pokémon,Stage 2,130,Psychic,Illustration Rare,,1,40+,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-199,Team Rocket's Weezing,Pokémon,Stage 1,130,Darkness,Illustration Rare,,1,40×,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-200,Team Rocket's Murkrow,Pokémon,Basic,80,Darkness,Illustration Rare,,2,|30,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-201,Zamazenta,Pokémon,Basic,130,Metal,Illustration Rare,,1,70,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-202,Team Rocket's Raticate,Pokémon,Stage 1,90,Colorless,Illustration Rare,,1,90,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-203,Team Rocket's Meowth,Pokémon,Basic,70,Colorless,Illustration Rare,,2,|20×,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-204,Kangaskhan,Pokémon,Basic,120,Colorless,Illustration Rare,,2,50|90×,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-205,Arven's Greedent,Pokémon,Stage 1,120,Colorless,Illustration Rare,,1,50,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-206,Yanmega ex,Pokémon,Stage 1|ex,280,Grass,Ultra Rare,,1,210,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-207,Arboliva ex,Pokémon,Stage 2|ex,310,Grass,Ultra Rare,,2,|160,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-208,Team Rocket's Moltres ex,Pokémon,Basic|ex,220,Fire,Ultra Rare,,2,110|,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-209,Ethan's Ho-Oh ex,Pokémon,Basic|ex,230,Fire,Ultra Rare,,1,160,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-210,Cetitan ex,Pokémon,Stage 1|ex,300,Water,Ultra Rare,,1,140+,4.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-211,Dondozo ex,Pokémon,Basic|ex,260,Water,Ultra Rare,,2,30+|120+,4.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-212,Electivire ex,Pokémon,Stage 1|ex,280,Lightning,Ultra Rare,,2,|180+,4.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-213,Team Rocket's Mewtwo ex,Pokémon,Basic|ex,280,Psychic,Ultra Rare,,1,160+,3.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-214,Regirock ex,Pokémon,Basic|ex,230,Fighting,Ultra Rare,,2,|140+,3.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-215,Cynthia's Garchomp ex,Pokémon,Stage 2|ex,330,Fighting,Ultra Rare,,2,100|260,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-216,Team Rocket's Nidoking ex,Pokémon,Stage 2|ex,330,Darkness,Ultra Rare,,2,100|240,3.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-217,Team Rocket's Crobat ex,Pokémon,Stage 2|ex,310,Darkness,Ultra Rare,,1,120,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-218,Arven's Mabosstiff ex,Pokémon,Stage 1|ex,270,Darkness,Ultra Rare,,2,30+|210,3.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-219,Team Rocket's Persian ex,Pokémon,Stage 1|ex,260,Colorless,Ultra Rare,,2,|140,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-220,Emcee's Hype,Trainer,Supporter,,,Ultra Rare,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-221,Ethan's Adventure,Trainer,Supporter,,,Ultra Rare,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-222,Judge,Trainer,Supporter,,,Ultra Rare,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-223,Team Rocket's Archer,Trainer,Supporter,,,Ultra Rare,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-224,Team Rocket's Ariana,Trainer,Supporter,,,Ultra Rare,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-225,Team Rocket's Giovanni,Trainer,Supporter,,,Ultra Rare,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-226,Team Rocket's Petrel,Trainer,Supporter,,,Ultra Rare,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-227,Team Rocket's Proton,Trainer,Supporter,,,Ultra Rare,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-228,Yanmega ex,Pokémon,Stage 1|ex,280,Grass,Special Illustration Rare,,1,210,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-229,Team Rocket's Moltres ex,Pokémon,Basic|ex,220,Fire,Special Illustration Rare,,2,110|,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-230,Ethan's Ho-Oh ex,Pokémon,Basic|ex,230,Fire,Special Illustration Rare,,1,160,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-231,Team Rocket's Mewtwo ex,Pokémon,Basic|ex,280,Psychic,Special Illustration Rare,,1,160+,3.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-232,Cynthia's Garchomp ex,Pokémon,Stage 2|ex,330,Fighting,Special Illustration Rare,,2,100|260,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-233,Team Rocket's Nidoking ex,Pokémon,Stage 2|ex,330,Darkness,Special Illustration Rare,,2,100|240,3.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-234,Team Rocket's Crobat ex,Pokémon,Stage 2|ex,310,Darkness,Special Illustration Rare,,1,120,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-235,Arven's Mabosstiff ex,Pokémon,Stage 1|ex,270,Darkness,Special Illustration Rare,,2,30+|210,3.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-236,Ethan's Adventure,Trainer,Supporter,,,Special Illustration Rare,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-237,Team Rocket's Ariana,Trainer,Supporter,,,Special Illustration Rare,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-238,Team Rocket's Giovanni,Trainer,Supporter,,,Special Illustration Rare,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-239,Ethan's Ho-Oh ex,Pokémon,Basic|ex,230,Fire,Hyper Rare,,1,160,2.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-240,Team Rocket's Mewtwo ex,Pokémon,Basic|ex,280,Psychic,Hyper Rare,,1,160+,3.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-241,Cynthia's Garchomp ex,Pokémon,Stage 2|ex,330,Fighting,Hyper Rare,,2,100|260,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-242,Team Rocket's Crobat ex,Pokémon,Stage 2|ex,310,Darkness,Hyper Rare,,1,120,1.0,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-243,Jamming Tower,Trainer,Stadium,,,Hyper Rare,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv10-244,Levincia,Trainer,Stadium,,,Hyper Rare,,0,,,sv10,Destined Rivals,Scarlet & Violet,2025/05/30,244
sv2-1,Hoppip,Pokémon,Basic,50,Grass,Common,Yukiko Baba,1,10,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-2,Skiploom,Pokémon,Stage 1,70,Grass,Uncommon,Yoriyuki Ikegami,1,30,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-3,Jumpluff,Pokémon,Stage 2,90,Grass,Rare,Naoyo Kimura,1,60,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-4,Pineco,Pokémon,Basic,70,Grass,Common,Kouki Saitou,1,30,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-5,Forretress ex,Pokémon,Stage 1|Tera|ex,270,Grass,Double Rare,5ban Graphics,1,120,3.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-6,Heracross,Pokémon,Basic,130,Grass,Uncommon,GOSSAN,2,50|110,3.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-7,Tropius,Pokémon,Basic,110,Grass,Common,Taira Akitsu,2,20|130,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-8,Combee,Pokémon,Basic,50,Grass,Common,Yoriyuki Ikegami,1,10×,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-9,Vespiquen,Pokémon,Stage 1,120,Grass,Uncommon,Megumi Higuchi,2,30×|120,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-10,Snover,Pokémon,Basic,90,Grass,Common,Taira Akitsu,1,30,3.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-11,Abomasnow,Pokémon,Stage 1,150,Grass,Rare,Ryuta Fuse,1,110,3.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-12,Sprigatito,Pokémon,Basic,60,Grass,Common,Megumi Mizutani,2,|10,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-13,Sprigatito,Pokémon,Basic,70,Grass,Common,Naoyo Kimura,1,30,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-14,Floragato,Pokémon,Stage 1,90,Grass,Uncommon,nagimiso,2,30|50,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-15,Meowscarada ex,Pokémon,Stage 2|ex,310,Grass,Double Rare,5ban Graphics,1,100+,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-16,Tarountula,Pokémon,Basic,50,Grass,Common,Kyoko Umemoto,1,10,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-17,Tarountula,Pokémon,Basic,60,Grass,Common,Mina Nakai,1,40,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-18,Spidops,Pokémon,Stage 1,110,Grass,Uncommon,Oswaldo KATO,2,|130,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-19,Nymble,Pokémon,Basic,40,Grass,Common,Shin Nagasawa,2,|10,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-20,Nymble,Pokémon,Basic,50,Grass,Common,Sekio,1,30,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-21,Lokix,Pokémon,Stage 1,120,Grass,Rare,Anesaki Dynamic,2,30+|70,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-22,Bramblin,Pokémon,Basic,40,Grass,Common,Pani Kobayashi,1,10,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-23,Bramblin,Pokémon,Basic,50,Grass,Common,Miki Tanaka,1,10,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-24,Brambleghast,Pokémon,Stage 1,100,Grass,Uncommon,KEIICHIRO ITO,2,30|80,3.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-25,Rellor,Pokémon,Basic,40,Grass,Common,Kouki Saitou,1,10,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-26,Rellor,Pokémon,Basic,50,Grass,Common,Anesaki Dynamic,1,30×,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-27,Wo-Chien ex,Pokémon,Basic|ex,230,Grass,Double Rare,5ban Graphics,2,|220,4.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-28,Paldean Tauros,Pokémon,Basic,130,Fire,Uncommon,AKIRA EGAWA,2,20+|120,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-29,Fletchinder,Pokémon,Stage 1,80,Fire,Uncommon,kurumitsu,1,50,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-30,Talonflame,Pokémon,Stage 2,150,Fire,Uncommon,Nisota Niso,2,50|70+,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-31,Litleo,Pokémon,Basic,70,Fire,Common,Yuu Nishida,2,|10,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-32,Pyroar,Pokémon,Stage 1,120,Fire,Uncommon,Uta,2,|60,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-33,Oricorio,Pokémon,Basic,90,Fire,Rare,Haru Akasaka,1,30,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-34,Fuecoco,Pokémon,Basic,80,Fire,Common,Kagemaru Himeno,1,20,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-35,Fuecoco,Pokémon,Basic,90,Fire,Common,ryoma uratsuka,2,|30,3.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-36,Crocalor,Pokémon,Stage 1,110,Fire,Uncommon,Hitoshi Ariga,2,30|70,3.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-37,Skeledirge ex,Pokémon,Stage 2|ex,340,Fire,Double Rare,5ban Graphics,2,50|270-,3.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-38,Charcadet,Pokémon,Basic,60,Fire,Common,takuyoa,1,30,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-39,Charcadet,Pokémon,Basic,80,Fire,Common,KEIICHIRO ITO,2,10|50,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-40,Chi-Yu ex,Pokémon,Basic|ex,190,Fire,Double Rare,5ban Graphics,2,|100,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-41,Paldean Tauros,Pokémon,Basic,130,Water,Uncommon,Oswaldo KATO,2,20+|,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-42,Magikarp,Pokémon,Basic,30,Water,Common,HYOGONOSUKE,1,10+,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-43,Gyarados,Pokémon,Stage 1,180,Water,Rare,Yuya Oka,2,80+|200,4.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-44,Marill,Pokémon,Basic,70,Water,Common,saino misaki,1,20,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-45,Azumarill,Pokémon,Stage 1,120,Water,Uncommon,En Morikura,2,50|100×,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-46,Delibird,Pokémon,Basic,90,Water,Common,miki kudo,2,|30,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-47,Luvdisc,Pokémon,Basic,70,Water,Common,ryoma uratsuka,2,|20,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-48,Eiscue,Pokémon,Basic,110,Water,Uncommon,kawayoo,2,20|100,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-49,Quaxly,Pokémon,Basic,60,Water,Common,sui,1,20,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-50,Quaxly,Pokémon,Basic,70,Water,Common,Naoki Saito,1,30,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-51,Quaxwell,Pokémon,Stage 1,90,Water,Uncommon,Souichirou Gunjima,2,30|50,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-52,Quaquaval ex,Pokémon,Stage 2|ex,320,Water,Double Rare,5ban Graphics,2,60|230,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-53,Cetoddle,Pokémon,Basic,90,Water,Common,Sekio,1,30,3.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-54,Cetoddle,Pokémon,Basic,100,Water,Common,Saya Tsuruta,2,|50,3.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-55,Cetitan,Pokémon,Stage 1,180,Water,Uncommon,Pani Kobayashi,2,50|80+,3.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-56,Veluza,Pokémon,Basic,130,Water,Rare,Anesaki Dynamic,2,20|120,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-57,Frigibax,Pokémon,Basic,60,Water,Common,Akira Komayama,1,30,1.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-58,Frigibax,Pokémon,Basic,70,Water,Common,AKIRA EGAWA,2,10|50,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-59,Arctibax,Pokémon,Stage 1,90,Water,Uncommon,Kouki Saitou,2,40|80,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
sv2-60,Baxcalibur,Pokémon,Stage 2,160,Water,Rare,Shin Nagasawa,1,130,2.0,sv2,Paldea Evolved,Scarlet & Violet,2023/06/09,279
